customer_id,wallet_status,risk_exception_approved,risk_exception_reference,dormant_handling_status,initialization_date,product_code,initialization_batch
CUST100274,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100275,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100276,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100277,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100278,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100279,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100280,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100281,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100282,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100283,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100284,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100285,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100286,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100287,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100288,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100289,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100290,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100291,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100292,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100293,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100294,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100295,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100296,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100297,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100298,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100299,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100300,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100301,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100302,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100303,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100304,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100305,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100306,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100307,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100308,PENDING,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100309,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100310,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100311,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100312,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100313,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100314,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100315,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100316,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100317,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100318,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100319,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100320,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100321,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100322,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100323,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100324,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100325,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100326,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100327,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100328,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100329,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100330,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100331,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100332,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100333,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100334,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100335,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100336,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100337,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100338,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100339,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100340,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100341,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100342,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100343,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100344,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100345,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100346,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100347,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100348,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100349,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100350,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100351,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100352,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100353,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100354,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100355,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100356,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100357,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100358,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100359,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100360,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100361,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100362,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100363,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100364,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100365,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100366,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100367,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100368,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100369,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100370,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100371,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100372,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100373,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100374,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100375,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100376,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100377,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100378,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100379,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100380,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100381,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100382,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100383,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100384,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100385,PENDING,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100386,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100387,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100388,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100389,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100390,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100391,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100392,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100393,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100394,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100395,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100396,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100397,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100398,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100399,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100400,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100401,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100402,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100403,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100404,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100405,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100406,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100407,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100408,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100409,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100410,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100411,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100412,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100413,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100414,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100415,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100416,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100417,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100418,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100419,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100420,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100421,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100422,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100423,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100424,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100425,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100426,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100427,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100428,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100429,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100430,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100431,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100432,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100433,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100434,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100435,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100436,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100437,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100438,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100439,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100440,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100441,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100442,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100443,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100444,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100445,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100446,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100447,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100448,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100449,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100450,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100451,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100452,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100453,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100454,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100455,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100456,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100457,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100458,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100459,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100460,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100461,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100462,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100463,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100464,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100465,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100466,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100467,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100468,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100469,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100470,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100471,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100472,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100473,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100474,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100475,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100476,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100477,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100478,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100479,REVIEW,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100480,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100481,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100482,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100483,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100484,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100485,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100486,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100487,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100488,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100489,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100490,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100491,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100492,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100493,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100494,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100495,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100496,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100497,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100498,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100499,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100500,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100501,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100502,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100503,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100504,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100505,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100506,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100507,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100508,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100509,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100510,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100511,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100512,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100513,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100514,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100515,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100516,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100517,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100518,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100519,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100520,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100521,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100522,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100523,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100524,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100525,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100526,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100527,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100528,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100529,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100530,OPENED,True,EXC-100530,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100531,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100532,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100533,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100534,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100535,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100536,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100537,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100538,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100539,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100540,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100541,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100542,REVIEW,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100543,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100544,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100545,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100546,REVIEW,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100547,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100548,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
